,ID,niveau_scolaire,type_texte,session,redacteur,debut_burst,duree_burst,duree_pause,duree_cycle,pct_burst,pct_pause,longueur_burst,burst,startPos,endPos,docLength,categ,cluster
2912,P08CE2E1,CE2,expositif,0.0,2.0,998.765,6.365,8.517,14.882,0.42769789,0.57230211,1.0,l,217.0,209.0,209.0,RB,0
2916,P08CE2N2,CE2,narratif,0.0,2.0,329.006,14.929,94.287,109.216,0.136692426,0.863307574,14.0,IL Y A DES GAR,0.0,14.0,14.0,P,3
2917,P08CE2N2,CE2,narratif,0.0,2.0,349.707,3.994,5.772,9.766,0.408969896,0.591030104,1.0,ç,15.0,15.0,15.0,P,0
2918,P08CE2N2,CE2,narratif,0.0,2.0,365.12,0.031,11.419,11.45,0.002707424,0.997292576,1.0,O,15.0,16.0,16.0,R,0
2919,P08CE2N2,CE2,narratif,0.0,2.0,374.948,17.94,9.797,27.737,0.646789487,0.353210513,8.0,N QUI Di,16.0,24.0,24.0,R,4
2920,P08CE2N2,CE2,narratif,0.0,2.0,400.251,18.845,7.363,26.208,0.71905525,0.28094475,13.0,s des insulte,24.0,37.0,37.0,R,4
2921,P08CE2N2,CE2,narratif,0.0,2.0,439.361,49.608,20.265,69.873,0.70997381,0.29002619,30.0, a se qui sont plus petit (e) ,37.0,67.0,67.0,R,1
2922,P08CE2N2,CE2,narratif,0.0,2.0,495.74,8.658,6.771,15.429,0.561151079,0.438848921,7.0,que eu ,67.0,74.0,74.0,R,4
2923,P08CE2N2,CE2,narratif,0.0,2.0,514.834,0.172,10.436,10.608,0.016214178,0.983785822,1.0,.,74.0,75.0,75.0,R,0
2924,P08CE2N2,CE2,narratif,0.0,2.0,537.142,5.164,22.136,27.3,0.189157509,0.810842491,2.0, E,75.0,77.0,77.0,R,4
2925,P08CE2N2,CE2,narratif,0.0,2.0,552.43,12.012,10.124,22.136,0.542645464,0.457354536,4.0,est ,77.0,78.0,78.0,R,4
2926,P08CE2N2,CE2,narratif,0.0,2.0,574.192,22.589,9.75,32.339,0.698506447,0.301493553,19.0, il dis des gro mot,78.0,97.0,97.0,R,1
2927,P08CE2N2,CE2,narratif,0.0,2.0,611.914,21.73,15.133,36.863,0.589479966,0.410520034,7.0,s devan,97.0,104.0,104.0,R,1
2928,P08CE2N2,CE2,narratif,0.0,2.0,642.927,29.296,9.283,38.579,0.759376863,0.240623137,11.0,t petit (e),104.0,115.0,115.0,P,1
2930,P08CE2N2,CE2,narratif,0.0,2.0,749.616,6.77,51.481,58.251,0.116221181,0.883778819,1.0,.,77.0,114.0,114.0,R,3
2931,P08CE2N2,CE2,narratif,0.0,2.0,782.36,3.9,25.974,29.874,0.130548303,0.869451697,4.0,quan,114.0,118.0,118.0,P,4
2932,P08CE2N2,CE2,narratif,0.0,2.0,792.469,0.047,6.209,6.256,0.007512788,0.992487212,1.0,d,118.0,119.0,119.0,P,0
2933,P08CE2N2,CE2,narratif,0.0,2.0,804.746,5.819,12.23,18.049,0.322400133,0.677599867,8.0, il non ,119.0,124.0,127.0,P,4
2934,P08CE2N2,CE2,narratif,0.0,2.0,822.187,16.583,11.622,28.205,0.5879454,0.4120546,3.0, n ,124.0,128.0,128.0,RB,4
2935,P08CE2N2,CE2,narratif,0.0,2.0,858.208,22.37,19.438,41.808,0.535065059,0.464934941,11.0,pas gagner.,128.0,139.0,139.0,P,1
2936,P08CE2N2,CE2,narratif,0.0,2.0,915.055,10.514,34.477,44.991,0.233691183,0.766308817,6.0,Il cri,139.0,18.0,145.0,P,1
2937,P08CE2N2,CE2,narratif,0.0,2.0,952.308,13.868,26.739,40.607,0.341517472,0.658482528,2.0,s ,18.0,89.0,93.0,R,1
2938,P08CE2N2,CE2,narratif,0.0,2.0,990.325,0.047,24.149,24.196,0.00194247,0.99805753,1.0,s,89.0,94.0,94.0,R,4
2939,P08CE2N2,CE2,narratif,0.0,2.0,1005.535,28.845,15.163,44.008,0.655449009,0.344550991,12.0,ent sur les ,94.0,106.0,106.0,R,1
2940,P08CE2N2,CE2,narratif,0.0,2.0,1045.549,23.65,11.169,34.819,0.679226859,0.320773141,13.0,autre persson,106.0,119.0,119.0,R,1
2941,P08CE2N2,CE2,narratif,0.0,2.0,1076.266,3.651,7.067,10.718,0.340641911,0.659358089,2.0,e.,119.0,21.0,121.0,R,0
2943,P08CE2N2,CE2,narratif,0.0,2.0,1148.947,4.945,13.775,18.72,0.264155983,0.735844017,5.0,quand,119.0,119.0,124.0,R,4
2948,P08CM2E1,CM2,expositif,0.0,9.0,254.609,4.243,96.58,100.823,0.042083652,0.957916348,11.0,la volence ,0.0,11.0,11.0,P,3
2949,P08CM2E1,CM2,expositif,0.0,9.0,265.076,15.913,6.224,22.137,0.718841758,0.281158242,35.0,d un c est nul la volence ne resou ,11.0,46.0,46.0,P,4
2951,P08CM2E1,CM2,expositif,0.0,9.0,286.963,0.671,2.137,2.808,0.238960114,0.761039886,2.0,e ,51.0,53.0,53.0,P,0
2952,P08CM2E1,CM2,expositif,0.0,9.0,290.286,1.685,2.652,4.337,0.388517408,0.611482592,5.0,rien ,53.0,58.0,58.0,P,0
2953,P08CM2E1,CM2,expositif,0.0,9.0,301.035,12.215,9.064,21.279,0.574040133,0.425959867,25.0,est peu avoir des cocecen,58.0,83.0,83.0,P,4
2955,P08CM2E1,CM2,expositif,0.0,9.0,323.998,3.104,6.193,9.297,0.333871141,0.666128859,5.0,conse,76.0,81.0,81.0,P,0
2958,P08CM2E1,CM2,expositif,0.0,9.0,340.581,2.496,7.41,9.906,0.251968504,0.748031496,6.0, tres ,87.0,93.0,93.0,P,0
2960,P08CM2E1,CM2,expositif,0.0,9.0,359.348,0.655,13.338,13.993,0.046809119,0.953190881,3.0,ve ,96.0,99.0,99.0,P,0
2964,P08CM2E1,CM2,expositif,0.0,9.0,381.89,1.108,4.961,6.069,0.182567145,0.817432855,3.0,2  ,97.0,100.0,100.0,P,0
2965,P08CM2E1,CM2,expositif,0.0,9.0,408.504,0.093,25.506,25.599,0.003632954,0.996367046,1.0,e,100.0,101.0,101.0,P,4
2968,P08CM2E1,CM2,expositif,0.0,9.0,441.748,11.762,10.921,22.683,0.518538112,0.481461888,20.0,si on tape l enfant ,145.0,165.0,165.0,P,4
2970,P08CM2E1,CM2,expositif,0.0,9.0,461.092,15.241,2.793,18.034,0.845125873,0.154874127,18.0,qu il va a lopitha,176.0,187.0,187.0,RB,4
2978,P08CM2E1,CM2,expositif,0.0,9.0,511.574,2.886,4.961,7.847,0.367783866,0.632216134,6.0,plante,212.0,218.0,218.0,P,0
2980,P08CM2E1,CM2,expositif,0.0,9.0,520.996,0.156,2.387,2.543,0.061344868,0.938655132,1.0,p,212.0,213.0,213.0,P,0
2981,P08CM2E1,CM2,expositif,0.0,9.0,525.473,3.401,4.321,7.722,0.44042994,0.55957006,6.0,anlte ,213.0,219.0,219.0,P,0
2982,P08CM2E1,CM2,expositif,0.0,9.0,532.135,2.73,3.261,5.991,0.455683525,0.544316475,7.0,est de ,219.0,226.0,226.0,P,0
2985,P08CM2E1,CM2,expositif,0.0,9.0,546.221,3.261,7.987,11.248,0.289918208,0.710081792,7.0,la peso,228.0,235.0,235.0,P,0
2988,P08CM2E1,CM2,expositif,0.0,9.0,584.598,3.463,3.62,7.083,0.488917126,0.511082874,10.0,enter a ta,281.0,291.0,291.0,P,0
2990,P08CM2E1,CM2,expositif,0.0,9.0,639.822,9.719,47.658,57.377,0.169388431,0.830611569,23.0, c est pour sa que il v,300.0,323.0,323.0,P,3
2991,P08CM2E1,CM2,expositif,0.0,9.0,661.147,0.921,11.606,12.527,0.073521194,0.926478806,4.0,aut ,323.0,222.0,327.0,P,0
2993,P08CM2E1,CM2,expositif,0.0,9.0,680.351,2.652,5.741,8.393,0.3159776,0.6840224,7.0,les pun,324.0,331.0,331.0,P,0
2997,P08CM2E1,CM2,expositif,0.0,9.0,700.335,0.53,3.931,4.461,0.118807442,0.881192558,3.0,il ,327.0,330.0,330.0,P,0
2999,P08CM2E1,CM2,expositif,0.0,9.0,708.244,14.227,5.32,19.547,0.727835473,0.272164527,23.0,il faut qui nous punis ,328.0,350.0,350.0,RB,4
3000,P08CM2E1,CM2,expositif,0.0,9.0,724.749,2.839,2.278,5.117,0.554817276,0.445182724,8.0,est de4 ,350.0,358.0,358.0,P,0
3002,P08CM2E1,CM2,expositif,0.0,9.0,755.294,1.669,23.463,25.132,0.066409359,0.933590641,6.0,si on ,359.0,365.0,365.0,P,4
3003,P08CM2E1,CM2,expositif,0.0,9.0,761.16,5.928,4.197,10.125,0.585481481,0.414518519,8.0,ondre a ,365.0,373.0,373.0,P,0
3005,P08CM2E1,CM2,expositif,0.0,9.0,775.652,1.279,3.292,4.571,0.279807482,0.720192518,5.0,fere ,383.0,388.0,388.0,P,0
3007,P08CM2E1,CM2,expositif,0.0,9.0,787.29,0.234,2.933,3.167,0.073886959,0.926113041,2.0,vo,400.0,402.0,402.0,P,0
3008,P08CM2E1,CM2,expositif,0.0,9.0,790.067,11.856,2.543,14.399,0.823390513,0.176609487,24.0,nt faire la meme choses ,402.0,426.0,426.0,P,0
3010,P08CM2E1,CM2,expositif,0.0,9.0,813.264,2.558,9.235,11.793,0.216908335,0.783091665,1.0,.,96.0,220.0,431.0,R,0
3011,P08CM2E1,CM2,expositif,0.0,9.0,827.054,0.156,11.232,11.388,0.01369863,0.98630137,1.0,;,220.0,221.0,432.0,R,0
3014,P08CM2E1,CM2,expositif,0.0,9.0,841.594,0.14,10.312,10.452,0.013394566,0.986605434,1.0,.,351.0,433.0,433.0,R,0
3016,P08CM2E1,CM2,expositif,0.0,9.0,871.171,0.5,3.198,3.698,0.135208221,0.864791779,2.0,. ,429.0,431.0,431.0,P,0
3017,P08CM2E1,CM2,expositif,0.0,9.0,874.775,2.371,3.104,5.475,0.433059361,0.566940639,6.0,par ex,431.0,437.0,437.0,P,0
3019,P08CM2E1,CM2,expositif,0.0,9.0,881.218,4.368,2.153,6.521,0.669835915,0.330164085,5.0,ble q,439.0,444.0,444.0,P,0
3020,P08CM2E1,CM2,expositif,0.0,9.0,889.034,7.956,3.448,11.404,0.697649947,0.302350053,17.0,and moi je me dis,444.0,461.0,461.0,P,0
3021,P08CM2E1,CM2,expositif,0.0,9.0,900.047,2.325,3.057,5.382,0.431995541,0.568004459,6.0,pute a,461.0,467.0,467.0,P,0
3026,P08CM2E1,CM2,expositif,0.0,9.0,937.628,7.114,9.189,16.303,0.436361406,0.563638594,13.0,on dit se con,503.0,511.0,511.0,RB,4
3028,P08CM2E1,CM2,expositif,0.0,9.0,969.296,1.326,5.928,7.254,0.182795699,0.817204301,5.0,pese ,512.0,517.0,517.0,P,0
3029,P08CM2E1,CM2,expositif,0.0,9.0,974.663,0.624,4.041,4.665,0.133762058,0.866237942,3.0,si ,517.0,520.0,520.0,P,0
3032,P08CM2E1,CM2,expositif,0.0,9.0,988.531,11.248,3.151,14.399,0.781165359,0.218834641,20.0,er les cheuveux que ,536.0,554.0,554.0,RB,0
3034,P08CM2E1,CM2,expositif,0.0,9.0,1007.36,2.902,2.527,5.429,0.534536747,0.465463253,7.0,garcon ,562.0,569.0,569.0,P,0
3035,P08CM2E1,CM2,expositif,0.0,9.0,1012.664,3.495,2.402,5.897,0.592674241,0.407325759,7.0,par exe,569.0,576.0,576.0,P,0
3036,P08CM2E1,CM2,expositif,0.0,9.0,1021.806,0.078,5.647,5.725,0.013624454,0.986375546,1.0,n,576.0,577.0,577.0,P,0
3040,P08CM2E1,CM2,expositif,0.0,9.0,1055.206,6.568,2.512,9.08,0.723348018,0.276651982,15.0,se decomdre se ,630.0,645.0,645.0,P,0
3043,P08CM2E1,CM2,expositif,0.0,9.0,1093.27,3.588,5.694,9.282,0.386554622,0.613445378,2.0,al,683.0,677.0,677.0,R,0
3044,P08CM2E1,CM2,expositif,0.0,9.0,1099.354,3.791,2.496,6.287,0.602990297,0.397009703,8.0,or la re,677.0,685.0,685.0,P,0
3047,P08CM2E1,CM2,expositif,0.0,9.0,1124.33,10.28,12.901,23.181,0.443466632,0.556533368,23.0,loudr la rere tape estv,697.0,720.0,720.0,P,4
3049,P08CM2E1,CM2,expositif,0.0,9.0,1141.818,0.998,2.372,3.37,0.296142433,0.703857567,3.0,ne ,727.0,730.0,730.0,P,0
3051,P08CM2E1,CM2,expositif,0.0,9.0,1152.16,0.64,6.864,7.504,0.085287846,0.914712154,3.0,ne ,733.0,736.0,736.0,P,0
3052,P08CM2E1,CM2,expositif,0.0,9.0,1158.681,1.67,5.881,7.551,0.22116276,0.77883724,5.0,sans ,736.0,741.0,741.0,P,0
3053,P08CM2E1,CM2,expositif,0.0,9.0,1162.613,1.263,2.262,3.525,0.358297872,0.641702128,4.0,fin ,741.0,745.0,745.0,P,0
3054,P08CM2E1,CM2,expositif,0.0,9.0,1177.183,19.095,13.307,32.402,0.589315474,0.410684526,40.0,qua a tems que est maitre est maitrsse a,745.0,785.0,785.0,P,4
3056,P08CM2E1,CM2,expositif,0.0,9.0,1203.516,2.309,3.51,5.819,0.396803574,0.603196426,4.0,est ,789.0,793.0,793.0,P,0
3058,P08CM2E1,CM2,expositif,0.0,9.0,1216.355,9.376,3.401,12.777,0.73381858,0.26618142,21.0,voilenllen c est nul ,807.0,828.0,828.0,P,0
3060,P08CM2E1,CM2,expositif,0.0,9.0,1248.382,1.123,4.228,5.351,0.209867315,0.790132685,3.0,fin,931.0,255.0,934.0,P,0
3067,P08CM2N2,CM2,narratif,0.0,9.0,118.187,0.889,4.758,5.647,0.157428723,0.842571277,3.0,un ,0.0,3.0,3.0,P,0
3070,P08CM2N2,CM2,narratif,0.0,9.0,142.757,2.714,7.004,9.718,0.279275571,0.720724429,8.0,un jour ,0.0,8.0,8.0,P,0
3071,P08CM2N2,CM2,narratif,0.0,9.0,147.811,3.62,2.34,5.96,0.60738255,0.39261745,10.0,tom a dit ,8.0,18.0,18.0,P,0
3074,P08CM2N2,CM2,narratif,0.0,9.0,169.168,2.714,2.106,4.82,0.563070539,0.436929461,5.0,ulah ,24.0,29.0,29.0,P,0
3075,P08CM2N2,CM2,narratif,0.0,9.0,179.932,10.827,8.05,18.877,0.57355512,0.42644488,22.0,qu il l aimer mes moi ,29.0,51.0,51.0,P,4
3076,P08CM2N2,CM2,narratif,0.0,9.0,194.237,2.964,3.478,6.442,0.460105557,0.539894443,6.0,aussi ,51.0,57.0,57.0,P,0
3077,P08CM2N2,CM2,narratif,0.0,9.0,199.37,4.664,2.169,6.833,0.682569881,0.317430119,13.0, j aimer ton ,57.0,70.0,70.0,P,0
3081,P08CM2N2,CM2,narratif,0.0,9.0,224.158,3.308,2.886,6.194,0.534065224,0.465934776,5.0,alor ,70.0,75.0,75.0,P,0
3083,P08CM2N2,CM2,narratif,0.0,9.0,236.42,2.028,3.432,5.46,0.371428571,0.628571429,3.0,une,83.0,86.0,86.0,P,0
3085,P08CM2N2,CM2,narratif,0.0,9.0,252.207,1.498,2.355,3.853,0.388787957,0.611212043,5.0,idee ,87.0,92.0,92.0,P,0
3087,P08CM2N2,CM2,narratif,0.0,9.0,269.071,0.062,12.043,12.105,0.00512185,0.99487815,1.0,:,97.0,98.0,98.0,P,0
3089,P08CM2N2,CM2,narratif,0.0,9.0,283.595,7.176,6.318,13.494,0.531791908,0.468208092,5.0,elle ,103.0,108.0,108.0,P,0
3090,P08CM2N2,CM2,narratif,0.0,9.0,303.298,8.564,12.527,21.091,0.406049974,0.593950026,17.0,qui qanera se com,108.0,125.0,125.0,P,4
3091,P08CM2N2,CM2,narratif,0.0,9.0,329.365,1.732,17.503,19.235,0.09004419,0.90995581,4.0,bat ,125.0,129.0,129.0,P,4
3092,P08CM2N2,CM2,narratif,0.0,9.0,334.17,13.822,3.073,16.895,0.818111867,0.181888133,29.0,sara la petite ami de tom alo,129.0,158.0,158.0,P,4
3096,P08CM2N2,CM2,narratif,0.0,9.0,356.4,0.406,2.121,2.527,0.16066482,0.83933518,2.0,ta,157.0,159.0,159.0,P,0
3097,P08CM2N2,CM2,narratif,0.0,9.0,359.193,2.277,2.387,4.664,0.488207547,0.511792453,3.0,all,159.0,161.0,161.0,RB,0
3100,P08CM2N2,CM2,narratif,0.0,9.0,371.174,1.778,2.933,4.711,0.377414562,0.622585438,5.0,: ok ,170.0,175.0,175.0,P,0
3101,P08CM2N2,CM2,narratif,0.0,9.0,375.074,0.499,2.122,2.621,0.190385349,0.809614651,2.0,. ,175.0,177.0,177.0,P,0
3102,P08CM2N2,CM2,narratif,0.0,9.0,378.989,0.468,3.416,3.884,0.120494336,0.879505664,3.0,eqs,177.0,180.0,180.0,P,0
3105,P08CM2N2,CM2,narratif,0.0,9.0,389.863,0.093,2.278,2.371,0.039223956,0.960776044,1.0,;,189.0,190.0,190.0,P,0
3110,P08CM2N2,CM2,narratif,0.0,9.0,448.847,8.704,7.566,16.27,0.534972342,0.465027658,23.0, mes on est a l ecole c,204.0,227.0,227.0,P,4
3115,P08CM2N2,CM2,narratif,0.0,9.0,474.462,0.14,4.352,4.492,0.031166518,0.968833482,1.0,.,245.0,246.0,246.0,P,0
3116,P08CM2N2,CM2,narratif,0.0,9.0,492.48,5.335,17.878,23.213,0.229828114,0.770171886,5.0, les ,246.0,251.0,251.0,P,4
3118,P08CM2N2,CM2,narratif,0.0,9.0,511.855,7.176,3.135,10.311,0.695955775,0.304044225,16.0,. est la combat ,272.0,288.0,288.0,P,0
3119,P08CM2N2,CM2,narratif,0.0,9.0,521.075,3.916,2.044,5.96,0.65704698,0.34295302,8.0,comensa ,288.0,296.0,296.0,P,0
3120,P08CM2N2,CM2,narratif,0.0,9.0,528.984,4.119,3.993,8.112,0.507766272,0.492233728,9.0,j ai mis ,296.0,305.0,305.0,P,0
3121,P08CM2N2,CM2,narratif,0.0,9.0,535.677,9.999,2.574,12.573,0.795275591,0.204724409,22.0,un cou de peid a tallu,305.0,327.0,327.0,P,0
3122,P08CM2N2,CM2,narratif,0.0,9.0,547.907,0.063,2.231,2.294,0.027462947,0.972537053,1.0,l,327.0,328.0,328.0,P,0
3123,P08CM2N2,CM2,narratif,0.0,9.0,550.076,0.889,2.106,2.995,0.296828047,0.703171953,3.0,ah ,328.0,331.0,331.0,P,0
3124,P08CM2N2,CM2,narratif,0.0,9.0,553.32,5.71,2.355,8.065,0.70799752,0.29200248,12.0,elle ma mis ,331.0,343.0,343.0,P,0
3126,P08CM2N2,CM2,narratif,0.0,9.0,573.367,0.421,5.772,6.193,0.067979977,0.932020023,2.0,pi,353.0,355.0,355.0,P,0
3128,P08CM2N2,CM2,narratif,0.0,9.0,587.422,0.577,12.09,12.667,0.045551433,0.954448567,2.0,oi,354.0,356.0,356.0,P,0
3129,P08CM2N2,CM2,narratif,0.0,9.0,590.105,0.141,2.106,2.247,0.062750334,0.937249666,1.0,n,356.0,357.0,357.0,P,0
3130,P08CM2N2,CM2,narratif,0.0,9.0,596.424,0.062,6.178,6.24,0.009935897,0.990064103,1.0,g,357.0,358.0,358.0,P,0
3134,P08CM2N2,CM2,narratif,0.0,9.0,608.997,5.351,2.075,7.426,0.720576353,0.279423647,10.0,sainie du ,372.0,382.0,382.0,P,0
3135,P08CM2N2,CM2,narratif,0.0,9.0,617.39,3.338,3.042,6.38,0.523197492,0.476802508,4.0,ner ,382.0,386.0,386.0,P,0
3141,P08CM2N2,CM2,narratif,0.0,9.0,645.798,2.808,2.106,4.914,0.571428571,0.428571429,9.0,devin de ,417.0,426.0,426.0,P,0
3143,P08CM2N2,CM2,narratif,0.0,9.0,661.944,0.14,3.011,3.151,0.04443034,0.95556966,2.0,. ,446.0,448.0,448.0,P,0
3144,P08CM2N2,CM2,narratif,0.0,9.0,671.616,9.656,9.532,19.188,0.503231186,0.496768814,14.0,tom dit  alor ,448.0,462.0,462.0,P,4
3145,P08CM2N2,CM2,narratif,0.0,9.0,684.299,1.279,3.027,4.306,0.297027404,0.702972596,2.0,: ,462.0,463.0,464.0,P,0
3146,P08CM2N2,CM2,narratif,0.0,9.0,690.851,13.525,5.273,18.798,0.719491435,0.280508565,28.0, je suis dacore avec alicia ,463.0,491.0,492.0,P,4
3147,P08CM2N2,CM2,narratif,0.0,9.0,706.498,2.574,2.122,4.696,0.548126065,0.451873935,7.0,. tallu,491.0,498.0,499.0,P,0
3148,P08CM2N2,CM2,narratif,0.0,9.0,711.661,3.885,2.589,6.474,0.600092678,0.399907322,8.0,lah dit ,498.0,506.0,507.0,P,0
3149,P08CM2N2,CM2,narratif,0.0,9.0,717.761,2.028,2.215,4.243,0.477963705,0.522036295,6.0,: non ,506.0,512.0,513.0,P,0
3153,P08CM2N2,CM2,narratif,0.0,9.0,744.749,0.468,2.574,3.042,0.153846154,0.846153846,3.0,ok ,549.0,552.0,553.0,P,0
3154,P08CM2N2,CM2,narratif,0.0,9.0,756.091,6.832,10.874,17.706,0.385857901,0.614142099,17.0,: est la tom dit ,552.0,569.0,570.0,P,4
3162,P08CM2N2,CM2,narratif,0.0,9.0,815.558,3.448,16.13,19.578,0.176116049,0.823883951,12.0,........... ,606.0,618.0,619.0,P,4
3163,P08CM2N2,CM2,narratif,0.0,9.0,821.065,10.592,2.059,12.651,0.837246068,0.162753932,41.0,.......................... alicia car ele,618.0,658.0,659.0,P,0
3170,P08CM2N2,CM2,narratif,0.0,9.0,866.04,10.218,3.869,14.087,0.725349613,0.274650387,26.0,est c est encie que depus ,714.0,740.0,741.0,P,0
3171,P08CM2N2,CM2,narratif,0.0,9.0,878.286,5.008,2.028,7.036,0.71176805,0.28823195,11.0,se jour la ,740.0,751.0,752.0,P,0
3172,P08CM2N2,CM2,narratif,0.0,9.0,885.478,2.901,2.184,5.085,0.570501475,0.429498525,5.0,je me,751.0,756.0,757.0,P,0
3175,P08CM2N2,CM2,narratif,0.0,9.0,898.363,3.729,2.34,6.069,0.614434009,0.385565991,8.0,lus car ,765.0,773.0,774.0,P,0
3177,P08CM2N2,CM2,narratif,0.0,9.0,922.372,6.068,4.072,10.14,0.598422091,0.401577909,9.0,formibla ,803.0,812.0,813.0,P,0
3179,P08CM2N2,CM2,narratif,0.0,9.0,944.212,4.384,5.054,9.438,0.464505192,0.535494808,56.0,                                                    fin ,851.0,907.0,908.0,P,0
3180,P08CM2N2,CM2,narratif,0.0,9.0,951.747,0.078,3.151,3.229,0.024156085,0.975843915,1.0,.,907.0,908.0,909.0,P,0
3181,P08CM2N2,CM2,narratif,0.0,9.0,955.304,4.477,3.479,7.956,0.56271996,0.43728004,9.0,aurevoir ,908.0,917.0,918.0,P,0
3182,P08CM2N2,CM2,narratif,0.0,9.0,962.48,0.281,2.699,2.98,0.094295302,0.905704698,2.0,. ,917.0,42.0,920.0,P,0
3184,P08CM2N2,CM2,narratif,0.0,9.0,977.128,0.078,4.134,4.212,0.018518519,0.981481481,1.0,T,43.0,44.0,922.0,R,0
3185,P08CM2N2,CM2,narratif,0.0,9.0,979.515,4.649,2.309,6.958,0.668151768,0.331848232,9.0,tallulah ,44.0,682.0,930.0,R,0
3189,P09C6E1,C6,expositif,0.0,2.0,54.975,24.273,12.871,37.144,0.653483739,0.346516261,294.0,jjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjj,6.0,294.0,294.0,RB,1
3192,P09C6E1,C6,expositif,0.0,2.0,114.754,1.232,2.2,3.432,0.358974359,0.641025641,6.0,la vio,0.0,6.0,6.0,P,0
3206,P09C6E1,C6,expositif,0.0,2.0,178.418,0.531,2.153,2.684,0.197839046,0.802160954,3.0,un ,151.0,154.0,154.0,P,0
3210,P09C6E1,C6,expositif,0.0,2.0,194.315,5.257,9.111,14.368,0.365882517,0.634117483,23.0,pour luui en parler il ,161.0,184.0,184.0,P,0
3216,P09C6E1,C6,expositif,0.0,2.0,218.417,0.093,2.028,2.121,0.043847242,0.956152758,1.0,',222.0,223.0,223.0,P,0
3220,P09C6E1,C6,expositif,0.0,2.0,232.753,0.375,5.023,5.398,0.069470174,0.930529826,3.0,et ,238.0,241.0,241.0,P,0
3223,P09C6E1,C6,expositif,0.0,2.0,244.797,5.725,2.278,8.003,0.715356741,0.284643259,18.0,leleve recommence ,257.0,275.0,275.0,P,0
3230,P09C6E1,C6,expositif,0.0,2.0,291.363,0.062,2.824,2.886,0.021483021,0.978516979,1.0,;,325.0,326.0,326.0,P,0
3234,P09C6E1,C6,expositif,0.0,2.0,338.101,0.265,20.577,20.842,0.012714711,0.987285289,2.0,et,325.0,327.0,327.0,P,4
3237,P09C6E1,C6,expositif,0.0,2.0,355.089,3.105,13.151,16.256,0.191006398,0.808993602,14.0,et puis si lem,333.0,347.0,347.0,P,4
3239,P09C6E1,C6,expositif,0.0,2.0,363.732,2.231,2.028,4.259,0.523831885,0.476168115,3.0,par,354.0,357.0,357.0,P,0
3245,P09C6E1,C6,expositif,0.0,2.0,414.042,0.421,33.01,33.431,0.012593102,0.987406898,2.0,il,396.0,398.0,398.0,P,4
3247,P09C6E1,C6,expositif,0.0,2.0,462.699,0.109,39.375,39.484,0.002760612,0.997239388,1.0,.,424.0,203.0,425.0,P,4
3250,P09C6E1,C6,expositif,0.0,2.0,568.296,0.078,14.836,14.914,0.005229985,0.994770015,1.0,a,351.0,344.0,425.0,R,0
3251,P09C6E1,C6,expositif,0.0,2.0,575.129,0.078,6.755,6.833,0.011415191,0.988584809,1.0,',344.0,417.0,426.0,R,0
3252,P09C6E1,C6,expositif,0.0,2.0,584.114,0.094,8.907,9.001,0.010443284,0.989556716,1.0,',417.0,168.0,427.0,R,0
3255,P09C6E1,C6,expositif,0.0,2.0,630.353,0.078,5.413,5.491,0.014205063,0.985794937,1.0,s,164.0,42.0,422.0,R,0
3256,P09C6E1,C6,expositif,0.0,2.0,643.348,0.577,12.917,13.494,0.042759745,0.957240255,2.0,s ,43.0,55.0,424.0,R,0
3265,P09C6N2,C6,narratif,0.0,2.0,488.642,0.078,4.617,4.695,0.016613419,0.983386581,1.0,.,36.0,28.0,37.0,P,0
3266,P09C6N2,C6,narratif,0.0,2.0,497.737,0.328,9.017,9.345,0.035098983,0.964901017,2.0,es,28.0,39.0,39.0,R,0
3271,P09C6N2,C6,narratif,0.0,2.0,514.538,2.606,3.713,6.319,0.412407026,0.587592974,12.0,is des patra,52.0,64.0,64.0,P,0
3273,P09C6N2,C6,narratif,0.0,2.0,539.452,0.92,18.939,19.859,0.046326603,0.953673397,3.0,...,70.0,73.0,73.0,P,4
3276,P09C6N2,C6,narratif,0.0,2.0,559.217,0.749,3.526,4.275,0.175204678,0.824795322,4.0,HEU ,67.0,71.0,71.0,P,0
3278,P09C6N2,C6,narratif,0.0,2.0,566.19,0.687,4.836,5.523,0.124388919,0.875611081,3.0,HE ,67.0,70.0,70.0,P,0
3286,P09C6N2,C6,narratif,0.0,2.0,634.222,2.762,12.121,14.883,0.185580864,0.814419136,11.0,g pas tout ,85.0,72.0,96.0,R,0
3290,P09C6N2,C6,narratif,0.0,2.0,664.065,0.499,3.416,3.915,0.127458493,0.872541507,2.0,vu,101.0,103.0,103.0,R,0
3313,P09C6N2,C6,narratif,0.0,2.0,836.088,1.17,8.861,10.031,0.116638421,0.883361579,2.0,t ,283.0,289.0,303.0,R,0
